,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
2457,4100,Ashok Kisan Lokhande ,Maharashtra,Mumbai North Central,M,41,RPG,1696261.0,49.83,0.07,591
2458,4101,Niyaz Ahmed Allauddin Shaikh ,Maharashtra,Mumbai North Central,M,57,AWVP,1696261.0,49.83,0.06,507
2459,4102,Upesh M. Baria ,Maharashtra,Mumbai North Central,M,32,IND,1696261.0,49.83,0.04,338
2460,4103,Mohammed Rafik Hussain Shaikh ,Maharashtra,Mumbai North Central,M,55,NLKP,1696261.0,49.83,0.04,338
2461,4104,Kirit Somaiya ,Maharashtra,Mumbai North East,M,60,BJP,1629128.0,52.9,60.95,525272
2462,4105,Sanjay Dina Patil ,Maharashtra,Mumbai North East,M,45,NCP,1629128.0,52.9,24.16,208212
2463,4106,Medha Patkar ,Maharashtra,Mumbai North East,M,59,AAP,1629128.0,52.9,8.87,76442
2464,4107,Matchindra Hanumantrao Chate ,Maharashtra,Mumbai North East,M,49,BSP,1629128.0,52.9,2.02,17408
2465,4108,Prof. Avinash Dolas ,Maharashtra,Mumbai North East,M,64,BBM,1629128.0,52.9,1.02,8790
2466,4109,Bansode Dilip Bapu ,Maharashtra,Mumbai North East,M,53,IND,1629128.0,52.9,0.32,2757
2467,4110,Sanjay Saoji Deshpande ,Maharashtra,Mumbai North East,M,49,IND,1629128.0,52.9,0.32,2757
2468,4111,Firoz Ahmed Siddiqui ,Maharashtra,Mumbai North East,M,33,IND,1629128.0,52.9,0.26,2240
2469,4112,Tukaram Baburao Mane ,Maharashtra,Mumbai North East,M,56,BHMP,1629128.0,52.9,0.21,1809
2470,4113,Deepak Digambar Shinde ,Maharashtra,Mumbai North East,M,37,IND,1629128.0,52.9,0.16,1378
2471,4114,Prakash Sadashiv Pancharas ,Maharashtra,Mumbai North East,M,50,MPS(T),1629128.0,52.9,0.15,1292
2472,4115,Prashant Dnyaneshwar Gangawane ,Maharashtra,Mumbai North East,M,31,PRCP,1629128.0,52.9,0.15,1292
2473,4116,Sayed Gulamhusain Amirhamza ,Maharashtra,Mumbai North East,M,35,RPG,1629128.0,52.9,0.12,1034
2474,4117,Khan Shamim Banu ,Maharashtra,Mumbai North East,F,42,IND,1629128.0,52.9,0.1,861
2475,4118,Tupsoundarya Sunita Mohan ,Maharashtra,Mumbai North East,F,43,IND,1629128.0,52.9,0.1,861
2476,4119,Sabir Mehandi Hasan ,Maharashtra,Mumbai North East,M,40,IND,1629128.0,52.9,0.07,603
2477,4120,Hayat Abdullah Shaikh ,Maharashtra,Mumbai North East,M,45,IUML,1629128.0,52.9,0.07,603
2478,4121,Adv. Amarsen Baburao Babar ,Maharashtra,Mumbai North East,M,37,IND,1629128.0,52.9,0.05,430
2479,4122,Ananda Sakharam Bhalerao ,Maharashtra,Mumbai North East,M,60,IND,1629128.0,52.9,0.04,344
2480,4178,Gadkari Nitin Jairam ,Maharashtra,Nagpur,M,56,BJP,1850937.0,58.62,54.17,587754
2481,4179,Vilas Muttemwar ,Maharashtra,Nagpur,M,65,INC,1850937.0,58.62,27.92,302937
2482,4180,Dr. Mohan Ramrao Gaikwad ,Maharashtra,Nagpur,M,43,BSP,1850937.0,58.62,8.89,96458
2483,4181,Anjali Anish Damania ,Maharashtra,Nagpur,M,45,AAP,1850937.0,58.62,6.37,69115
2484,4182,Kavita Vinod Kumar Tibdiwal (Agrawal) ,Maharashtra,Nagpur,M,38,IND,1850937.0,58.62,0.22,2387
2485,4183,Rajendrakumar Punjabrao Kanphade ,Maharashtra,Nagpur,M,60,IND,1850937.0,58.62,0.21,2278
2486,4184,Senapati Uttam Sapan ,Maharashtra,Nagpur,M,34,IND,1850937.0,58.62,0.19,2061
2487,4185,Chanda Sudhir Manwatkar ,Maharashtra,Nagpur,F,35,IND,1850937.0,58.62,0.17,1844
2488,4186,Dr. Pradeep Rambhau Nagrale ,Maharashtra,Nagpur,M,41,AKPI,1850937.0,58.62,0.13,1410
2489,4187,Ansari Javed Ahemad ,Maharashtra,Nagpur,M,40,DSP,1850937.0,58.62,0.12,1302
2490,4188,Shridhar Narayan Salve ,Maharashtra,Nagpur,M,43,IND,1850937.0,58.62,0.11,1193
2491,4189,Somkuvar Vijay Sitaram ,Maharashtra,Nagpur,M,46,IND,1850937.0,58.62,0.1,1085
2492,4190,Sunil Dattu Pendor ,Maharashtra,Nagpur,M,34,BHMP,1850937.0,58.62,0.08,868
2493,4191,Jivan Ramteke ,Maharashtra,Nagpur,M,45,IND,1850937.0,58.62,0.07,759
2494,4192,Gaus Mohammed Sheikh Ayyub Sheikh ,Maharashtra,Nagpur,M,28,IND,1850937.0,58.62,0.07,759
2495,4193,Ravindra Manik Borkar ,Maharashtra,Nagpur,M,44,IND,1850937.0,58.62,0.07,759
2496,4194,Suresh Udhavrao Shinde ,Maharashtra,Nagpur,M,45,IND,1850937.0,58.62,0.06,651
2497,4195,Mohan Marotrao Karemore ,Maharashtra,Nagpur,M,43,IND,1850937.0,58.62,0.06,651
2498,4196,Anita Nagdigambar Tekam ,Maharashtra,Nagpur,F,35,IND,1850937.0,58.62,0.06,651
2499,4197,Phusey Ghanshyam Ramaji ,Maharashtra,Nagpur,M,41,RPI,1850937.0,58.62,0.06,651
2500,4198,Shakil Wasi Ahamad ,Maharashtra,Nagpur,M,42,IND,1850937.0,58.62,0.05,542
2501,4199,Ajaz Khan ,Maharashtra,Nagpur,M,46,IND,1850937.0,58.62,0.05,542
2502,4200,Baburao Damaduji Meshram ,Maharashtra,Nagpur,M,64,IND,1850937.0,58.62,0.05,542
2503,4201,Rajesh Suresh Sadhankar ,Maharashtra,Nagpur,M,0,IND,1850937.0,58.62,0.05,542
2504,4202,Chimote Rammurti Keshvrao ,Maharashtra,Nagpur,M,46,GGP,1850937.0,58.62,0.05,542
2505,4203,Bashir Khan Ramzan Khan ,Maharashtra,Nagpur,M,61,MDP,1850937.0,58.62,0.04,434
2506,4204,Shahid Sharif ,Maharashtra,Nagpur,M,42,JD(U),1850937.0,58.62,0.04,434
2507,4205,Pankaj Prafulkumar Bhansali ,Maharashtra,Nagpur,M,40,IND,1850937.0,58.62,0.04,434
2508,4206,Pankaj Sewakram Masurkar ,Maharashtra,Nagpur,M,0,HJP,1850937.0,58.62,0.04,434
2509,4207,Banjare Babulal Sundarlal ,Maharashtra,Nagpur,M,40,IND,1850937.0,58.62,0.04,434
2510,4208,Dilip Narayan ,Maharashtra,Nagpur,F,55,IND,1850937.0,58.62,0.04,434
2511,4209,Dhiraj Jaidev Gajbhiye ,Maharashtra,Nagpur,M,38,IND,1850937.0,58.62,0.04,434
2512,4210,Ateeque Ahmad Malik ,Maharashtra,Nagpur,M,44,IND,1850937.0,58.62,0.03,325
2513,4234,Gavit Heena Vijaykumar ,Maharashtra,Nandurbar,F,26,BJP,1645449.0,67.86,51.89,579404
2514,4235,Gavit Manikrao Hodlya ,Maharashtra,Nandurbar,M,80,INC,1645449.0,67.86,42.32,472545
2515,4236,Vasave Amit Sheklal ,Maharashtra,Nandurbar,M,34,BSP,1645449.0,67.86,1.09,12170
2516,4237,Gavit Sobaji Devalya ,Maharashtra,Nandurbar,M,60,IND,1645449.0,67.86,0.82,9156
2517,4238,Chandrasing Swarupsing Valvi ,Maharashtra,Nandurbar,M,49,IND,1645449.0,67.86,0.54,6029
2518,4239,Vasave Arjunsing Diwansing ,Maharashtra,Nandurbar,M,48,BBM,1645449.0,67.86,0.42,4689
2519,4240,Mahesh Jaysing Pawara ,Maharashtra,Nandurbar,M,35,IND,1645449.0,67.86,0.39,4354
2520,4241,Valvi Virendra Ravaji ,Maharashtra,Nandurbar,M,40,AAP,1645449.0,67.86,0.31,3461
2521,4242,Ranajit Jugala Padvi ,Maharashtra,Nandurbar,M,35,BHMP,1645449.0,67.86,0.31,3461
2522,4285,Adv. Chintaman Navasha Wanga ,Maharashtra,Palghar,M,63,BJP,1547852.0,64.13,53.72,533244
2523,4286,Baliram Sukur Jadhav ,Maharashtra,Palghar,M,57,BVA,1547852.0,64.13,29.59,293721
2524,4287,Kharapade Ladakya Rupa ,Maharashtra,Palghar,M,51,CPI(M),1547852.0,64.13,7.75,76929
2525,4288,Pandurang Jethya Pardhi ,Maharashtra,Palghar,M,54,AAP,1547852.0,64.13,1.63,16179
2526,4289,Haribhau Soma Vartha ,Maharashtra,Palghar,M,60,IND,1547852.0,64.13,1.31,13003
2527,4290,Dilip Atmaram Dumada ,Maharashtra,Palghar,M,49,BHMP,1547852.0,64.13,1.08,10720
2528,4291,Gavari Shyam Anant ,Maharashtra,Palghar,M,31,BSP,1547852.0,64.13,0.82,8139
2529,4292,Sachin Damodar Shingda ,Maharashtra,Palghar,M,33,IND,1547852.0,64.13,0.8,7941
2530,4293,Mohan Barku Guhe ,Maharashtra,Palghar,M,41,BBM,1547852.0,64.13,0.67,6650
2531,4294,Kashinath Laxman Kokera ,Maharashtra,Palghar,M,37,IND,1547852.0,64.13,0.44,4367
2532,4312,Anil Shirole ,Maharashtra,Pune,M,63,BJP,1771440.0,56.07,57.37,569825
2533,4313,Dr.Vishwajeet Patangrao Kadam ,Maharashtra,Pune,M,33,INC,1771440.0,56.07,25.58,254072
2534,4314,Deepak Natharam Paigude ,Maharashtra,Pune,M,48,MNS,1771440.0,56.07,9.41,93464
2535,4315,Ware Subhash Shankarrao ,Maharashtra,Pune,M,60,AAP,1771440.0,56.07,2.89,28704
2536,4316,Imtiyaz Peerzade ,Maharashtra,Pune,M,46,BSP,1771440.0,56.07,1.48,14700
2537,4317,Arun Bhatia ,Maharashtra,Pune,M,71,PG,1771440.0,56.07,0.73,7250
2538,4318,Dambale Rahul Dharma ,Maharashtra,Pune,M,31,IND,1771440.0,56.07,0.23,2284
2539,4319,Colonel Jayantrao Chitale ,Maharashtra,Pune,M,68,IND,1771440.0,56.07,0.19,1887
2540,4320,Nana Kshirsagar ,Maharashtra,Pune,M,57,BBM,1771440.0,56.07,0.18,1787
2541,4321,Col Suresh Patil (Rtd) ,Maharashtra,Pune,M,66,BHMP,1771440.0,56.07,0.13,1291
2542,4322,Devkule Bibhishan Jagannath ,Maharashtra,Pune,M,38,IND,1771440.0,56.07,0.12,1191
2543,4323,Saiyyad Afser Ibrahim ,Maharashtra,Pune,M,57,SP,1771440.0,56.07,0.11,1092
2544,4324,Manchak Trimbakrao Karale ,Maharashtra,Pune,M,44,IND,1771440.0,56.07,0.1,993
2545,4325,Shivaji Pandurang Adhav ,Maharashtra,Pune,M,40,IND,1771440.0,56.07,0.09,893
2546,4326,Nilesh Dhanave ,Maharashtra,Pune,M,35,IND,1771440.0,56.07,0.08,794
2547,4327,Dinesh Pandurang Pawar ,Maharashtra,Pune,M,40,IND,1771440.0,56.07,0.07,695
2548,4328,Sushama Pandurang Gaikwad ,Maharashtra,Pune,F,48,IND,1771440.0,56.07,0.06,595
2549,4329,Ashapak Shaikh ,Maharashtra,Pune,M,47,IND,1771440.0,56.07,0.06,595
2550,4330,Santosh Pawar ,Maharashtra,Pune,M,42,IND,1771440.0,56.07,0.06,595
2551,4331,Bansode Chayya Tukaram ,Maharashtra,Pune,F,43,IND,1771440.0,56.07,0.05,496
2552,4332,Umesh Bhujang Masankhamb ,Maharashtra,Pune,M,32,IND,1771440.0,56.07,0.05,496
2553,4333,Sanjay Laxman Padwal ,Maharashtra,Pune,M,46,BNS(P),1771440.0,56.07,0.05,496
2554,4334,Yadav Gangadhar Nathu ,Maharashtra,Pune,M,39,IND,1771440.0,56.07,0.05,496
2555,4335,Khirid Simkumar Bhagwan ,Maharashtra,Pune,M,40,IND,1771440.0,56.07,0.04,397
2556,4336,Rupali Tamboli ,Maharashtra,Pune,F,33,IND,1771440.0,56.07,0.04,397
2557,4337,Shashikant Bhikaji Owhal ,Maharashtra,Pune,M,40,IND,1771440.0,56.07,0.04,397
2558,4338,Azam Vakil Maniyar ,Maharashtra,Pune,M,35,IND,1771440.0,56.07,0.04,397
2559,4339,Ajay Vasant Paithankar ,Maharashtra,Pune,M,58,IND,1771440.0,56.07,0.03,297
2560,4340,Vijay Laxman Sarode ,Maharashtra,Pune,M,38,IND,1771440.0,56.07,0.03,297
2561,4384,Khadase Raksha Nikhil ,Maharashtra,Raver,F,26,BJP,1561761.0,64.62,59.99,605425
2562,4385,Manishdada Jain ,Maharashtra,Raver,M,45,NCP,1561761.0,64.62,28.48,287422
2563,4386,Bhande Dashrath Motiram ,Maharashtra,Raver,M,64,BSP,1561761.0,64.62,2.95,29771
2564,4387,Dr. Ulhas Vasudeo Patil ,Maharashtra,Raver,M,53,IND,1561761.0,64.62,2.11,21294
2565,4388,Manishdada Satish Jain ,Maharashtra,Raver,M,39,IND,1561761.0,64.62,1.45,14633
2566,4389,Mohan Shamrao Chavhan (Manojsir Vardikar) ,Maharashtra,Raver,M,42,IND,1561761.0,64.62,0.87,8780
2567,4390,Khatik Mohammad Haroon ,Maharashtra,Raver,M,36,SP,1561761.0,64.62,0.43,4339
2568,4391,Shaikh Shakir ,Maharashtra,Raver,M,32,IND,1561761.0,64.62,0.4,4036
2569,4392,Rajeev Satyendra Sharma ,Maharashtra,Raver,M,47,AAP,1561761.0,64.62,0.37,3734
2570,4393,Zagadya Purmya Pawara ,Maharashtra,Raver,M,42,IND,1561761.0,64.62,0.37,3734
2571,4394,D.D.Wani (Photographer) (Dnyaneshwar Divakar Wani) ,Maharashtra,Raver,M,49,IND,1561761.0,64.62,0.33,3330
2572,4395,Govinda Narayan Gunjal ,Maharashtra,Raver,M,47,IND,1561761.0,64.62,0.28,2825
2573,4396,Kadri Saniya Saiyed Ali ,Maharashtra,Raver,M,25,IND,1561761.0,64.62,0.26,2623
2574,4397,Wamanrao Madhav Sasane ,Maharashtra,Raver,M,63,BHMP,1561761.0,64.62,0.17,1715
2575,4398,J.G.Surwade ,Maharashtra,Raver,M,65,IND,1561761.0,64.62,0.16,1614
2576,4399,Manyar She. Sajid She. Kadar ,Maharashtra,Raver,M,26,MDP,1561761.0,64.62,0.16,1614
2577,4400,Shaikh Shahera Bi. Jainoddin Shaikh ,Maharashtra,Raver,M,27,IND,1561761.0,64.62,0.14,1412
2578,4401,Suresh Hiraman Ingale ,Maharashtra,Raver,M,47,IND,1561761.0,64.62,0.12,1211
2579,4402,Dnyaneshwar Amale-Patil ,Maharashtra,Raver,M,39,AIFB,1561761.0,64.62,0.12,1211
2580,4403,Gaikwad Bhagwan Madhav ,Maharashtra,Raver,M,46,PRCP,1561761.0,64.62,0.12,1211
2581,4404,Ashok Tryambak Ingale ,Maharashtra,Raver,M,46,IND,1561761.0,64.62,0.11,1110
2582,4405,Sonawane Vandana Shivaji ,Maharashtra,Raver,M,28,IND,1561761.0,64.62,0.1,1009
2583,4406,Shaikh Mo. Asgar Sakhawat ,Maharashtra,Raver,M,0,RPG,1561761.0,64.62,0.08,807
2584,4407,Sanjaykaka Patil ,Maharashtra,Sangli,M,49,BJP,1606852.0,65.14,58.43,611588
2585,4408,Patil Pratik Prakashbapu ,Maharashtra,Sangli,M,40,INC,1606852.0,65.14,35.57,372312
2586,4409,Bandgar Nanaso Balaso ,Maharashtra,Sangli,M,40,BSP,1606852.0,65.14,1.09,11409
2587,4410,Nitin Ganpatrao Savgave ,Maharashtra,Sangli,M,50,BHMP,1606852.0,65.14,0.8,8373
2588,4411,Suresh Parth Mane (Nana) ,Maharashtra,Sangli,M,51,IND,1606852.0,65.14,0.8,8373
2589,4412,Samina Abdulmajid Khan ,Maharashtra,Sangli,M,41,AAP,1606852.0,65.14,0.45,4710
2590,4413,Chopade Shriprasad Janardan ,Maharashtra,Sangli,M,41,IND,1606852.0,65.14,0.41,4291
2591,4414,Siddha Shivappa Bhosale ,Maharashtra,Sangli,M,48,IND,1606852.0,65.14,0.41,4291
2592,4415,Sharmila Baba Wakshe ,Maharashtra,Sangli,F,32,IND,1606852.0,65.14,0.24,2512
2593,4416,Adv. K. D. Shinde ,Maharashtra,Sangli,M,60,JD(S),1606852.0,65.14,0.24,2512
2594,4417,Madhukar Baburao Kambale ,Maharashtra,Sangli,M,45,IND,1606852.0,65.14,0.18,1884
2595,4418,Tanajirao Jagannath Jadhav(Chinchanikar) ,Maharashtra,Sangli,M,38,IND,1606852.0,65.14,0.17,1779
2596,4419,Pournima Vilas Korpale ,Maharashtra,Sangli,M,32,IND,1606852.0,65.14,0.16,1674
2597,4420,Shrirang Baburao Pakhare ,Maharashtra,Sangli,M,63,IND,1606852.0,65.14,0.16,1674
2598,4421,Ashok Dnanu Mane(Bhau) ,Maharashtra,Sangli,M,40,IND,1606852.0,65.14,0.14,1465
2599,4422,Dhatture Hafizbhai Husain ,Maharashtra,Sangli,M,68,IND,1606852.0,65.14,0.1,1046
2600,4423,Surekha Alias Suraiyya Shahin Shaikh ,Maharashtra,Sangli,M,43,MVA,1606852.0,65.14,0.08,837
2601,4470,Sharad Bansode ,Maharashtra,Solapur,M,46,BJP,1664873.0,57.13,54.44,517801
2602,4471,Shinde Sushilkumar Sambhajirao ,Maharashtra,Solapur,M,73,INC,1664873.0,57.13,38.71,368187
2603,4472,Adv. Sanjeev Sidram Sadafule ,Maharashtra,Solapur,M,46,BSP,1664873.0,57.13,2.0,19022
2604,4473,Lalit Babar ,Maharashtra,Solapur,M,58,AAP,1664873.0,57.13,0.97,9226
2605,4474,Sonawane Shivaji Chandrakant ,Maharashtra,Solapur,M,50,IND,1664873.0,57.13,0.58,5516
2606,4475,Sunita Vijaykumar Ughade ,Maharashtra,Solapur,M,35,IND,1664873.0,57.13,0.28,2663
2607,4476,Sonkamble Gautam Vijaykumar ,Maharashtra,Solapur,M,36,BBM,1664873.0,57.13,0.26,2472
2608,4477,Sidram Krishna Dhobale ,Maharashtra,Solapur,M,53,IND,1664873.0,57.13,0.18,1712
2609,4478,Kewale Chaya Nagnath ,Maharashtra,Solapur,M,38,IND,1664873.0,57.13,0.17,1616
2610,4479,Bhise Krishna Nagnath ,Maharashtra,Solapur,M,28,IND,1664873.0,57.13,0.16,1521
2611,4480,Rajendra Dnyandeo Randive ,Maharashtra,Solapur,M,41,IND,1664873.0,57.13,0.15,1426
2612,4481,Waghmare Pundalik Onkari ,Maharashtra,Solapur,M,58,BHMP,1664873.0,57.13,0.15,1426
2613,4482,Vikram Uttam Kasabe ,Maharashtra,Solapur,M,38,IND,1664873.0,57.13,0.14,1331
2614,4483,Shinde Rajkumar Laxmanrao ,Maharashtra,Solapur,M,49,IND,1664873.0,57.13,0.14,1331
2615,4484,Pawar Yuvraj Sidram ,Maharashtra,Solapur,M,48,IND,1664873.0,57.13,0.13,1236
2616,4485,Dattatraya Vitthal Thorat ,Maharashtra,Solapur,M,32,IND,1664873.0,57.13,0.09,856
2617,4512,Ramdas Chandrabhanji Tadas ,Maharashtra,Wardha,M,60,BJP,1541261.0,65.75,53.04,537496
2618,4513,Meghe Sagar Dattatraya ,Maharashtra,Wardha,M,43,INC,1541261.0,65.75,31.75,321747
2619,4514,Chetan Bhimraj Pendam ,Maharashtra,Wardha,M,41,BSP,1541261.0,65.75,8.97,90900
2620,4515,Mohd. Alim Patel Mohd. Wahid ,Maharashtra,Wardha,M,37,AAP,1541261.0,65.75,1.55,15707
2621,4516,Ubale Shrikrushna Champatrao ,Maharashtra,Wardha,M,67,ARP,1541261.0,65.75,0.63,6384
2622,4517,Manish Vinayakrao Telrandhe ,Maharashtra,Wardha,M,43,IND,1541261.0,65.75,0.51,5168
2623,4518,Shambharkar Rajendra Gulabrao ,Maharashtra,Wardha,M,51,IND,1541261.0,65.75,0.44,4458
2624,4519,Ravi Alias Shailesh Ganeshrao Yelne ,Maharashtra,Wardha,M,38,IND,1541261.0,65.75,0.38,3850
2625,4520,Shambaba Alias Shamsundar Panjabrao Nichit ,Maharashtra,Wardha,M,46,IND,1541261.0,65.75,0.34,3445
2626,4521,Bhaskar Marotrao Neware ,Maharashtra,Wardha,M,37,IND,1541261.0,65.75,0.31,3141
2627,4522,Raut Jaganath Nilkanth ,Maharashtra,Wardha,M,57,IND,1541261.0,65.75,0.26,2634
2628,4523,Narendra Chinduji Meshram ,Maharashtra,Wardha,M,51,GGP,1541261.0,65.75,0.26,2634
2629,4524,Kishor Rambhau Kinkar ,Maharashtra,Wardha,M,43,BHMP,1541261.0,65.75,0.25,2533
2630,4525,Tadas Vilas Krushnaji ,Maharashtra,Wardha,M,39,IND,1541261.0,65.75,0.21,2128
2631,4526,Dr. Ankush Vijayrao Nawale ,Maharashtra,Wardha,M,28,SP,1541261.0,65.75,0.18,1824
2632,4527,Deshmukh Jaideep Rajendra ,Maharashtra,Wardha,M,46,IND,1541261.0,65.75,0.14,1418
2633,4528,Sachin Pandurangji Raut Alias Gurubhau ,Maharashtra,Wardha,M,36,IND,1541261.0,65.75,0.12,1216
2634,4529,Deepaksingh Tryambakrao Deshmukh ,Maharashtra,Wardha,M,60,IND,1541261.0,65.75,0.11,1114
2635,4530,Jagdish Bhagwan Kadu ,Maharashtra,Wardha,M,40,IND,1541261.0,65.75,0.08,810
2636,4531,Sanjaybhau Narayanrao Chidam ,Maharashtra,Wardha,M,40,IND,1541261.0,65.75,0.08,810
2637,4532,Arvind Shamrao Lillore ,Maharashtra,Wardha,M,36,IND,1541261.0,65.75,0.06,608
2638,4593,Dr. Harsh Vardhan ,Nct Of Delhi,Chandni Chowk,M,59,BJP,1392395.0,70.27,44.61,436480
2639,4594,Ashutosh ,Nct Of Delhi,Chandni Chowk,M,48,AAP,1392395.0,70.27,30.71,300477
2640,4595,Kapil Sibal ,Nct Of Delhi,Chandni Chowk,M,65,INC,1392395.0,70.27,17.95,175629
2641,4596,Dildar Hussain Beg ,Nct Of Delhi,Chandni Chowk,M,44,IND,1392395.0,70.27,2.91,28472
2642,4597,Narendra Kr Pandey ,Nct Of Delhi,Chandni Chowk,M,48,BSP,1392395.0,70.27,0.79,7729
2643,4598,Ashutosh Mudgil ,Nct Of Delhi,Chandni Chowk,M,38,IND,1392395.0,70.27,0.46,4500
2644,4599,Hariom Sharma ,Nct Of Delhi,Chandni Chowk,M,49,AITC,1392395.0,70.27,0.36,3522
2645,4600,Sanjay Gandhi ,Nct Of Delhi,Chandni Chowk,M,53,BRAJP,1392395.0,70.27,0.35,3424
2646,4601,Vijay Shankar Chaubey ,Nct Of Delhi,Chandni Chowk,M,42,IND,1392395.0,70.27,0.19,1859
2647,4602,Abdul Amir Amiro ,Nct Of Delhi,Chandni Chowk,M,44,IND,1392395.0,70.27,0.18,1761
2648,4603,Ajay Kumar Khemka ,Nct Of Delhi,Chandni Chowk,M,41,KJP,1392395.0,70.27,0.17,1663
2649,4604,Jag Mohan Singh Bakshi ,Nct Of Delhi,Chandni Chowk,M,54,ATBP,1392395.0,70.27,0.16,1565
2650,4605,Gagan Rastogi ,Nct Of Delhi,Chandni Chowk,M,30,IND,1392395.0,70.27,0.15,1467
2651,4606,Bir Singh Soni ,Nct Of Delhi,Chandni Chowk,M,46,IND,1392395.0,70.27,0.09,880
2652,4607,Surender Singh ,Nct Of Delhi,Chandni Chowk,M,42,IND,1392395.0,70.27,0.08,782
2653,4608,Balram Bari ,Nct Of Delhi,Chandni Chowk,M,47,IND,1392395.0,70.27,0.06,587
2654,4609,Musarrat Jahan ,Nct Of Delhi,Chandni Chowk,F,49,RJM,1392395.0,70.27,0.06,587
2655,4610,Mohd Mursaleem ,Nct Of Delhi,Chandni Chowk,M,39,PCP,1392395.0,70.27,0.05,489
2656,4611,Rashmi Kashyap ,Nct Of Delhi,Chandni Chowk,F,55,BPC,1392395.0,70.27,0.05,489
2657,4612,Dhan Raj Chauhan ,Nct Of Delhi,Chandni Chowk,M,53,NADP,1392395.0,70.27,0.03,293
2658,4613,Jagjeet Singh ,Nct Of Delhi,Chandni Chowk,M,32,BGTD,1392395.0,70.27,0.03,293
2659,4614,Altaf Husain ,Nct Of Delhi,Chandni Chowk,M,40,BJDI,1392395.0,70.27,0.03,293
2660,4615,Dr. Tarun Kumar ,Nct Of Delhi,Chandni Chowk,M,33,VSP,1392395.0,70.27,0.03,293
2661,4616,Tariq Mirza ,Nct Of Delhi,Chandni Chowk,M,29,RPA,1392395.0,70.27,0.03,293
2662,4617,Md Afaq ,Nct Of Delhi,Chandni Chowk,M,49,JMBP,1392395.0,70.27,0.03,293
2663,4618,Maheish Girri ,Nct Of Delhi,East Delhi,M,39,BJP,1733731.0,69.0,47.83,572178
2664,4619,Rajmohan Gandhi ,Nct Of Delhi,East Delhi,M,78,AAP,1733731.0,69.0,31.91,381731
2665,4620,Sandeep Dikshit ,Nct Of Delhi,East Delhi,M,49,INC,1733731.0,69.0,16.99,203247
2666,4621,Mohammad Shakeel Saifi ,Nct Of Delhi,East Delhi,M,42,BSP,1733731.0,69.0,1.55,18542
2667,4622,Mohd Shahid Siddiqui ,Nct Of Delhi,East Delhi,M,51,AITC,1733731.0,69.0,0.33,3947
2668,4623,Arun Thakur ,Nct Of Delhi,East Delhi,M,39,SPP,1733731.0,69.0,0.14,1674
2669,4624,Shakeel Ahmed ,Nct Of Delhi,East Delhi,M,32,JMBP,1733731.0,69.0,0.13,1555
2670,4625,Jagannath Tiwari ,Nct Of Delhi,East Delhi,M,39,IND,1733731.0,69.0,0.1,1196
2671,4626,Kumar Vivek Gautam ,Nct Of Delhi,East Delhi,M,32,IND,1733731.0,69.0,0.08,957
2672,4627,Prem Singh ,Nct Of Delhi,East Delhi,M,57,SP(I),1733731.0,69.0,0.06,717
2673,4628,Deepak Kumar ,Nct Of Delhi,East Delhi,M,31,IND,1733731.0,69.0,0.06,717
2674,4629,Jai Ram Lal ,Nct Of Delhi,East Delhi,M,79,JKNPP,1733731.0,69.0,0.06,717
2675,4630,Ram Briksh Mall ,Nct Of Delhi,East Delhi,M,58,HND,1733731.0,69.0,0.04,478
2676,4631,Mohammed Naeem ,Nct Of Delhi,East Delhi,M,37,IND,1733731.0,69.0,0.04,478
2677,4632,Rajesh ,Nct Of Delhi,East Delhi,M,45,ANC,1733731.0,69.0,0.04,478
2678,4633,Manjeet Singh ,Nct Of Delhi,East Delhi,M,26,IND,1733731.0,69.0,0.03,358
2679,4634,Padam Chand ,Nct Of Delhi,East Delhi,M,61,IND,1733731.0,69.0,0.03,358
2680,4635,Manju Chhibber ,Nct Of Delhi,East Delhi,F,58,RPA,1733731.0,69.0,0.03,358
2681,4636,Virendra Mayer ,Nct Of Delhi,East Delhi,M,60,SJPR,1733731.0,69.0,0.03,358
2682,4637,Ompal Singh ,Nct Of Delhi,East Delhi,M,44,KJP,1733731.0,69.0,0.03,358
2683,4638,Mohd Naseer ,Nct Of Delhi,East Delhi,M,39,PCP,1733731.0,69.0,0.03,358
2684,4639,Praveen Kumar ,Nct Of Delhi,East Delhi,M,33,BJM,1733731.0,69.0,0.03,358
2685,4640,Dr. Nabhit Kapur ,Nct Of Delhi,East Delhi,M,26,NADP,1733731.0,69.0,0.02,239
2686,4641,Meenakashi Lekhi ,Nct Of Delhi,New Delhi,F,46,BJP,1408231.0,68.87,46.75,453404
2687,4642,Ashish Khetan ,Nct Of Delhi,New Delhi,M,38,AAP,1408231.0,68.87,29.97,290663
2688,4643,Ajay Makan ,Nct Of Delhi,New Delhi,M,50,INC,1408231.0,68.87,18.86,182913
2689,4644,Ravi Kumar Gupta ,Nct Of Delhi,New Delhi,M,66,IND,1408231.0,68.87,2.07,20075
2690,4645,Solomon George ,Nct Of Delhi,New Delhi,M,50,BSP,1408231.0,68.87,0.63,6110
2691,4646,Rubina Khan ,Nct Of Delhi,New Delhi,M,27,IND,1408231.0,68.87,0.13,1260
2692,4647,Biswajit Ranjit Chatterjee ,Nct Of Delhi,New Delhi,M,77,AITC,1408231.0,68.87,0.09,872
