,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
493,2074,Umang Singhar ,Madhya Pradesh,Dhar,M,30,INC,1325680.0,53.06,44.48,312874
494,2075,Ram Singh Patel ,Madhya Pradesh,Dhar,M,62,IND,1325680.0,53.06,3.17,22297
495,2076,Shripal Singh Darbar ,Madhya Pradesh,Dhar,M,47,BSP,1325680.0,53.06,1.63,11465
496,2077,Mohan Singh Dawar ,Madhya Pradesh,Dhar,M,33,SP,1325680.0,53.06,1.6,11254
497,2099,Sartaj Singh ,Madhya Pradesh,Hoshangabad,M,62,BJP,1287203.0,49.28,55.91,354655
498,2100,Omprakash Hajarilal Raghuvanshi Banapura ,Madhya Pradesh,Hoshangabad,M,48,INC,1287203.0,49.28,34.41,218274
499,2101,"Omprakash Radheshyam Raghuvanshi, Bankabedi ",Madhya Pradesh,Hoshangabad,M,39,IND,1287203.0,49.28,2.34,14843
500,2102,Rajendra Raghuvanshi ,Madhya Pradesh,Hoshangabad,M,35,BSP,1287203.0,49.28,1.85,11735
501,2103,Brajlal Dhurve ,Madhya Pradesh,Hoshangabad,M,59,GGP,1287203.0,49.28,1.35,8563
502,2104,Bhai Sunil ,Madhya Pradesh,Hoshangabad,M,44,SWJP,1287203.0,49.28,1.31,8309
503,2105,Premshankar Patel ( Chhote Bhaiya) ,Madhya Pradesh,Hoshangabad,M,33,LJNSP,1287203.0,49.28,1.16,7358
504,2106,Padmini Yadav Madhusudansingh Yadav ,Madhya Pradesh,Hoshangabad,F,42,SP,1287203.0,49.28,1.12,7104
505,2107,Lalit Gaur ,Madhya Pradesh,Hoshangabad,M,30,AD,1287203.0,49.28,0.55,3488
506,2108,Sumitra Mahajan ,Madhya Pradesh,Indore,F,61,BJP,1678846.0,50.9,59.46,508105
507,2109,Rameshwar Patel ,Madhya Pradesh,Indore,M,58,INC,1678846.0,50.9,36.77,314211
508,2110,Kailashchander Kanwarlal Sahu ,Madhya Pradesh,Indore,M,47,BSP,1678846.0,50.9,1.21,10339
509,2111,Raju Soni ,Madhya Pradesh,Indore,M,33,IND,1678846.0,50.9,0.66,5639
510,2112,Ajit Kumar Jain ( Patwa) ,Madhya Pradesh,Indore,M,55,IND,1678846.0,50.9,0.52,4443
511,2113,Rajendra Yadav ( Advocate) ,Madhya Pradesh,Indore,M,45,SP,1678846.0,50.9,0.48,4101
512,2114,Parmanand Tolani ,Madhya Pradesh,Indore,M,43,IND,1678846.0,50.9,0.26,2221
513,2115,Nandkishor Agrawal ,Madhya Pradesh,Indore,M,55,IND,1678846.0,50.9,0.24,2050
514,2116,Moolchand Rathore ,Madhya Pradesh,Indore,M,43,IND,1678846.0,50.9,0.23,1965
515,2117,Ghanshyam Chandel ,Madhya Pradesh,Indore,M,47,IND,1678846.0,50.9,0.17,1452
516,2118,Rakesh Singh ,Madhya Pradesh,Jabalpur,M,42,BJP,1347885.0,42.39,54.54,311624
517,2119,Vishwanath Dubey ,Madhya Pradesh,Jabalpur,M,62,INC,1347885.0,42.39,37.12,212091
518,2120,Braj Kishore Kewat ( Manjhi) ,Madhya Pradesh,Jabalpur,M,35,BSP,1347885.0,42.39,2.97,16969
519,2121,Swami Suresh Verma ,Madhya Pradesh,Jabalpur,M,45,IND,1347885.0,42.39,1.2,6856
520,2122,Rajesh Dixit ,Madhya Pradesh,Jabalpur,M,47,SP,1347885.0,42.39,0.97,5542
521,2123,Shail Bharti ,Madhya Pradesh,Jabalpur,F,66,IND,1347885.0,42.39,0.8,4570
522,2124,Ad. Sunil Shukla ,Madhya Pradesh,Jabalpur,M,43,GGP,1347885.0,42.39,0.64,3656
523,2125,Bhai Rakesh ( Pramukh Dhai Akshar) Sonkar ,Madhya Pradesh,Jabalpur,M,33,IND,1347885.0,42.39,0.5,2856
524,2126,Riyaz Khan ,Madhya Pradesh,Jabalpur,M,36,IND,1347885.0,42.39,0.48,2742
525,2127,Advocate Prem Prakash Ambedkar ,Madhya Pradesh,Jabalpur,M,63,IND,1347885.0,42.39,0.23,1314
526,2128,Gurucharan Singh Bedi ( Teetu Bhai ) ,Madhya Pradesh,Jabalpur,M,45,IND,1347885.0,42.39,0.19,1085
527,2129,Praveen ,Madhya Pradesh,Jabalpur,M,31,IND,1347885.0,42.39,0.15,857
528,2130,Pt. Suraj Prasad Mishr ( Rtd. Shi.) ,Madhya Pradesh,Jabalpur,M,71,SVSP,1347885.0,42.39,0.11,628
529,2131,Arvind Mahobiya ,Madhya Pradesh,Jabalpur,M,28,IND,1347885.0,42.39,0.1,571
530,2138,"Ramkrishna Kushmariya "" Baba Jee "" ",Madhya Pradesh,Khajuraho,M,61,BJP,1552876.0,49.74,43.04,332441
531,2139,"Satyavrat Chaturvedi "" Vinod Bhaiya "" ",Madhya Pradesh,Khajuraho,M,54,INC,1552876.0,49.74,28.57,220674
532,2140,Ashok Vir Vikram Singh ( Bhaiya Raja ) ,Madhya Pradesh,Khajuraho,M,51,SP,1552876.0,49.74,15.23,117636
533,2141,Brijmohan Kushwaha Adv ,Madhya Pradesh,Khajuraho,M,43,BSP,1552876.0,49.74,5.07,39160
534,2142,Vinod ,Madhya Pradesh,Khajuraho,M,37,IND,1552876.0,49.74,2.91,22476
535,2143,Patel Rameshwar ,Madhya Pradesh,Khajuraho,M,27,IND,1552876.0,49.74,1.38,10659
536,2144,Kashiram ,Madhya Pradesh,Khajuraho,M,27,IND,1552876.0,49.74,0.95,7337
537,2145,Ramkishore Kushwah ,Madhya Pradesh,Khajuraho,M,37,IND,1552876.0,49.74,0.94,7260
538,2146,Ramprasad ,Madhya Pradesh,Khajuraho,M,42,IND,1552876.0,49.74,0.83,6410
539,2147,Dasai ( Dasaiya ) ,Madhya Pradesh,Khajuraho,M,54,IND,1552876.0,49.74,0.61,4711
540,2148,Kushwaha Karan ,Madhya Pradesh,Khajuraho,M,42,IND,1552876.0,49.74,0.46,3553
541,2149,Nand Kumar Singh Chauhan ( Nandu Bhaiya) ,Madhya Pradesh,Khandwa,M,47,BJP,1217726.0,49.71,55.63,336745
542,2150,Amitabh Mandloi ,Madhya Pradesh,Khandwa,M,39,INC,1217726.0,49.71,38.66,234021
543,2151,Uttam Salwe ,Madhya Pradesh,Khandwa,M,34,GGP,1217726.0,49.71,2.25,13619
544,2152,Ramgopal Yadav ,Madhya Pradesh,Khandwa,M,48,BSP,1217726.0,49.71,2.08,12590
545,2153,Sonia Sharma ,Madhya Pradesh,Khandwa,F,44,SP,1217726.0,49.71,1.38,8353
546,2154,Krishna Murari Moghe ,Madhya Pradesh,Khargone,M,53,BJP,1287299.0,50.67,49.33,321766
547,2155,Tarachand Shivaji Patel ,Madhya Pradesh,Khargone,M,60,INC,1287299.0,50.67,40.34,263127
548,2156,Kashiram Yadav ,Madhya Pradesh,Khargone,M,42,SP,1287299.0,50.67,2.76,18002
549,2157,Suresh Chouhan ,Madhya Pradesh,Khargone,M,31,IND,1287299.0,50.67,2.22,14480
550,2158,Bhagwan-Badole ,Madhya Pradesh,Khargone,M,45,BSP,1287299.0,50.67,1.78,11610
551,2159,Remsingh Kirade ( Rema) ,Madhya Pradesh,Khargone,M,39,IND,1287299.0,50.67,1.27,8283
552,2160,Yashwant Kumar Kumrawat ,Madhya Pradesh,Khargone,M,51,IND,1287299.0,50.67,0.97,6327
553,2161,Ashok Prajapati ,Madhya Pradesh,Khargone,M,37,IND,1287299.0,50.67,0.57,3717
554,2162,Mangilal Mandloi ,Madhya Pradesh,Khargone,M,66,IND,1287299.0,50.67,0.4,2609
555,2163,Pratibha Rathor ,Madhya Pradesh,Khargone,F,35,IND,1287299.0,50.67,0.36,2348
556,2164,Faggan Singh Kulaste ,Madhya Pradesh,Mandla,M,42,BJP,1095134.0,53.72,40.47,238087
557,2165,Heera Singh Markam ,Madhya Pradesh,Mandla,M,70,GGP,1095134.0,53.72,29.44,173197
558,2166,Savitri Dhumketi ,Madhya Pradesh,Mandla,F,40,INC,1095134.0,53.72,16.98,99894
559,2167,Inder Singh Uikey ,Madhya Pradesh,Mandla,M,42,BSP,1095134.0,53.72,3.86,22708
560,2168,Shambhu Lal Maravi ,Madhya Pradesh,Mandla,M,48,IND,1095134.0,53.72,3.61,21237
561,2169,Barati Lal Masram ,Madhya Pradesh,Mandla,M,33,IND,1095134.0,53.72,1.81,10648
562,2170,Manoj Gothiya ,Madhya Pradesh,Mandla,M,35,SP,1095134.0,53.72,1.61,9471
563,2171,Kishan Lal Karyam ,Madhya Pradesh,Mandla,M,53,IND,1095134.0,53.72,1.14,6706
564,2172,Chambal Singh Maravi ,Madhya Pradesh,Mandla,M,52,IND,1095134.0,53.72,1.08,6353
565,2173,Laxminarayan Pandeya ,Madhya Pradesh,Mandsaur,M,76,BJP,1373890.0,56.52,54.53,423437
566,2174,Rajendra Singh Gautam ,Madhya Pradesh,Mandsaur,M,50,INC,1373890.0,56.52,36.55,283819
567,2175,Kalpana Parulekar ,Madhya Pradesh,Mandsaur,F,50,NCP,1373890.0,56.52,3.16,24538
568,2176,Sarid Alias Rashid Khan Mawati ,Madhya Pradesh,Mandsaur,M,27,IND,1373890.0,56.52,1.41,10948
569,2177,Ramsingh Gujarbardiya ,Madhya Pradesh,Mandsaur,M,63,SP,1373890.0,56.52,1.21,9395
570,2178,M. Rafik Dagria ,Madhya Pradesh,Mandsaur,M,31,IND,1373890.0,56.52,1.02,7920
571,2179,Satyanarayan Vyas ,Madhya Pradesh,Mandsaur,M,32,IND,1373890.0,56.52,0.73,5668
572,2180,Rameshchandra Soni ,Madhya Pradesh,Mandsaur,M,46,IND,1373890.0,56.52,0.69,5358
573,2181,Lakshminarayan Pandy ,Madhya Pradesh,Mandsaur,M,53,IND,1373890.0,56.52,0.69,5358
574,2182,Ashok Chhaviram Argal ,Madhya Pradesh,Morena,M,34,BJP,1434889.0,33.97,53.61,261312
575,2183,Barelal Jatav ,Madhya Pradesh,Morena,M,48,INC,1434889.0,33.97,23.39,114010
576,2184,Pritam Prasad Chaudhary ,Madhya Pradesh,Morena,M,52,BSP,1434889.0,33.97,17.67,86129
577,2185,K. L. Ray ( Kishanlal) ,Madhya Pradesh,Morena,M,61,SMSP,1434889.0,33.97,1.99,9699
578,2186,Shankar Lal Mourya ,Madhya Pradesh,Morena,M,52,SP,1434889.0,33.97,1.15,5605
579,2187,Ram Dayal Mahor ,Madhya Pradesh,Morena,M,43,IND,1434889.0,33.97,0.8,3899
580,2188,Rajesh Jatav ,Madhya Pradesh,Morena,M,36,IND,1434889.0,33.97,0.35,1706
581,2189,Ramesh Chandra Argal ,Madhya Pradesh,Morena,M,38,IND,1434889.0,33.97,0.34,1657
582,2190,Hakim Nagar ,Madhya Pradesh,Morena,M,44,LJNSP,1434889.0,33.97,0.27,1316
583,2191,"Shankar Singh "" Sakhawar"" ",Madhya Pradesh,Morena,M,34,JD(S),1434889.0,33.97,0.23,1121
584,2192,Ajay Kumar ,Madhya Pradesh,Morena,M,29,IND,1434889.0,33.97,0.19,926
585,2193,Lakshman Singh(Limboda) ,Madhya Pradesh,Rajgarh,M,49,BJP,1278429.0,46.87,47.25,283121
586,2194,Shambhoo Singh ,Madhya Pradesh,Rajgarh,M,64,INC,1278429.0,46.87,41.12,246390
587,2195,Pandit Prakash Paliwal ,Madhya Pradesh,Rajgarh,M,42,SP,1278429.0,46.87,2.69,16118
588,2196,Shobhna Yadav ,Madhya Pradesh,Rajgarh,F,39,BSP,1278429.0,46.87,2.33,13961
589,2197,Heeralal Dangi ,Madhya Pradesh,Rajgarh,M,37,IND,1278429.0,46.87,1.81,10845
590,2198,Lakshman Singh ,Madhya Pradesh,Rajgarh,M,47,IND,1278429.0,46.87,1.22,7310
591,2199,Ahamad Khan ,Madhya Pradesh,Rajgarh,M,62,IND,1278429.0,46.87,1.06,6351
592,2200,Vineeta Ashok Tripathi ,Madhya Pradesh,Rajgarh,F,37,IND,1278429.0,46.87,1.0,5991
593,2201,Lakshman Singh ( Sameli ) ,Madhya Pradesh,Rajgarh,M,42,IND,1278429.0,46.87,0.71,4254
594,2202,Rajni Sharma ( Samaj Sevika) ,Madhya Pradesh,Rajgarh,F,29,IND,1278429.0,46.87,0.43,2576
595,2203,Badri Prasad Birmal ,Madhya Pradesh,Rajgarh,M,48,IND,1278429.0,46.87,0.37,2217
596,2204,Chandramani Tripathi ,Madhya Pradesh,Rewa,M,56,BJP,1461014.0,43.17,36.79,232041
597,2205,Pradeep Kumar Patel ,Madhya Pradesh,Rewa,M,31,BSP,1461014.0,43.17,29.69,187260
598,2206,Sunder Lal Tiwari ,Madhya Pradesh,Rewa,M,47,INC,1461014.0,43.17,23.13,145885
599,2207,INDRABHAN YADAV ,Madhya Pradesh,Rewa,M,39,SP,1461014.0,43.17,2.84,17912
600,2208,Ramsakha Verma ,Madhya Pradesh,Rewa,M,29,IND,1461014.0,43.17,1.67,10533
601,2209,Shivnarayan Kol ,Madhya Pradesh,Rewa,M,32,AD,1461014.0,43.17,1.18,7442
602,2210,Vimala Sondhiya ,Madhya Pradesh,Rewa,F,48,LJNSP,1461014.0,43.17,1.12,7064
603,2211,Engineer Mewalal Saket ,Madhya Pradesh,Rewa,M,32,IND,1461014.0,43.17,0.99,6244
604,2212,K. P. Gupta ,Madhya Pradesh,Rewa,M,56,JD(S),1461014.0,43.17,0.94,5928
605,2213,Ishwardeen Kori ,Madhya Pradesh,Rewa,M,42,IND,1461014.0,43.17,0.72,4541
606,2214,Harish Kumar Tiwari ,Madhya Pradesh,Rewa,M,39,GGP,1461014.0,43.17,0.54,3405
607,2215,Md. Siddique Ansari ,Madhya Pradesh,Rewa,M,45,SAP,1461014.0,43.17,0.39,2459
608,2216,Virendra Kumar ,Madhya Pradesh,Sagar,M,51,BJP,1250751.0,38.33,60.69,290955
609,2217,Uttam Khatik ,Madhya Pradesh,Sagar,M,55,INC,1250751.0,38.33,29.82,142960
610,2218,Naresh Ahirwar ,Madhya Pradesh,Sagar,M,30,BSP,1250751.0,38.33,3.58,17162
611,2219,Pooran ,Madhya Pradesh,Sagar,M,33,IND,1250751.0,38.33,1.58,7574
612,2220,Nathuram Ahirwar ,Madhya Pradesh,Sagar,M,43,AD,1250751.0,38.33,1.36,6520
613,2221,Vijay Shanker Gowa ,Madhya Pradesh,Sagar,M,40,GGP,1250751.0,38.33,1.32,6328
614,2222,Parvati Ahirwar ,Madhya Pradesh,Sagar,F,48,SP,1250751.0,38.33,1.08,5177
615,2223,Ramnarayan Choudhry ,Madhya Pradesh,Sagar,M,43,SSJP,1250751.0,38.33,0.56,2684
616,2224,Ganesh Singh ,Madhya Pradesh,Satna,M,42,BJP,1324818.0,46.09,39.26,239724
617,2225,"Rajendra Kumar Singh "" Dada Bhai"" ",Madhya Pradesh,Satna,M,53,INC,1324818.0,46.09,25.57,156132
618,2226,Ku. Narendra Singh ,Madhya Pradesh,Satna,M,30,BSP,1324818.0,46.09,12.89,78707
619,2227,Narayan Tripathi ,Madhya Pradesh,Satna,M,42,SP,1324818.0,46.09,8.33,50863
620,2228,Jug Lal Kol ,Madhya Pradesh,Satna,M,41,RSMD,1324818.0,46.09,7.71,47077
621,2229,Sunil ,Madhya Pradesh,Satna,M,27,IND,1324818.0,46.09,2.94,17951
622,2230,Vansh Gopal ,Madhya Pradesh,Satna,M,66,IND,1324818.0,46.09,0.82,5006
623,2231,Ramroop Patel ,Madhya Pradesh,Satna,M,37,IND,1324818.0,46.09,0.53,3236
624,2232,Ramesh Prasad ,Madhya Pradesh,Satna,M,60,IND,1324818.0,46.09,0.51,3114
625,2233,Bed Prakash Pandey ,Madhya Pradesh,Satna,M,30,IND,1324818.0,46.09,0.43,2625
626,2234,Ravendra Pratap ,Madhya Pradesh,Satna,M,26,AD,1324818.0,46.09,0.43,2625
627,2235,Mohd. Khalil ,Madhya Pradesh,Satna,M,42,IND,1324818.0,46.09,0.36,2198
628,2236,Ashok Kumar Pandey ,Madhya Pradesh,Satna,M,31,IND,1324818.0,46.09,0.24,1465
629,2237,Neeta Pateriya ,Madhya Pradesh,Seoni,F,41,BJP,1203918.0,49.8,44.73,268179
630,2238,Kalyani Pandey ,Madhya Pradesh,Seoni,F,44,INC,1203918.0,49.8,28.92,173390
631,2239,Rajeshwari Uikey ,Madhya Pradesh,Seoni,F,36,GGP,1203918.0,49.8,17.18,103002
632,2240,L. K. Deshbhartar ,Madhya Pradesh,Seoni,M,54,BSP,1203918.0,49.8,2.64,15828
633,2241,Devendra Daheriya Advocate ,Madhya Pradesh,Seoni,M,30,IND,1203918.0,49.8,2.44,14629
634,2242,"Ahmad Shaeed Qureshi "" Advocate "" ",Madhya Pradesh,Seoni,M,50,IND,1203918.0,49.8,1.25,7494
635,2243,Hari Prasad Sanodiya ,Madhya Pradesh,Seoni,M,34,RLD,1203918.0,49.8,1.1,6595
636,2244,Sawitri Rao ,Madhya Pradesh,Seoni,F,37,SP,1203918.0,49.8,1.05,6295
637,2245,Ganpat Jhariya ,Madhya Pradesh,Seoni,M,25,RPI(A),1203918.0,49.8,0.68,4076
638,2246,Dalpat Singh Paraste ,Madhya Pradesh,Shahdol,M,53,BJP,1305252.0,39.02,41.24,210039
639,2247,Rajesh Nandani Singh ,Madhya Pradesh,Shahdol,F,44,INC,1305252.0,39.02,35.47,180652
640,2248,Ramlal ,Madhya Pradesh,Shahdol,M,28,BSP,1305252.0,39.02,5.06,25771
641,2249,Thaneshwar Singh Dhurve ,Madhya Pradesh,Shahdol,M,44,GGP,1305252.0,39.02,4.76,24243
642,2250,Chhotelal Singh ,Madhya Pradesh,Shahdol,M,47,SP,1305252.0,39.02,3.7,18844
643,2251,Bhupal Das Kuldeep ,Madhya Pradesh,Shahdol,M,36,CPI,1305252.0,39.02,3.41,17367
644,2252,Mansingh Semaliya ,Madhya Pradesh,Shahdol,M,38,AD,1305252.0,39.02,3.31,16858
645,2253,Buddhsen Singh ,Madhya Pradesh,Shahdol,M,45,CPI (M),1305252.0,39.02,1.95,9931
646,2254,Anand Pratap Singh ,Madhya Pradesh,Shahdol,M,32,LJNSP,1305252.0,39.02,1.1,5602
647,2255,Thawarchand Gehlot ,Madhya Pradesh,Shajapur,M,56,BJP,1328841.0,54.2,58.87,424000
648,2256,Shyam Bapulal Malviya ,Madhya Pradesh,Shajapur,M,49,INC,1328841.0,54.2,35.52,255826
649,2257,Balram Sukhram Kalyane ,Madhya Pradesh,Shajapur,M,50,IND,1328841.0,54.2,1.63,11739
650,2258,Mohanlal Bhaiyya Advocate ,Madhya Pradesh,Shajapur,M,45,BSP,1328841.0,54.2,1.24,8930
651,2259,Motilal Malviya ,Madhya Pradesh,Shajapur,M,69,SP,1328841.0,54.2,1.18,8498
652,2260,Thawarchand Gehlauta ,Madhya Pradesh,Shajapur,M,67,IND,1328841.0,54.2,0.95,6842
653,2261,Thawarchand Gehlaut ,Madhya Pradesh,Shajapur,M,39,IND,1328841.0,54.2,0.61,4393
654,2262,Chandrapratap Singh ,Madhya Pradesh,Sidhi,M,45,BJP,1083688.0,42.19,45.97,210178
655,2263,Tilakraj Singh ,Madhya Pradesh,Sidhi,M,38,INC,1083688.0,42.19,35.13,160617
656,2264,Patiraj ,Madhya Pradesh,Sidhi,M,57,SP,1083688.0,42.19,7.2,32918
657,2265,Harikrishna Prasad Panika ,Madhya Pradesh,Sidhi,M,34,BSP,1083688.0,42.19,3.84,17556
658,2266,Guruprasad ,Madhya Pradesh,Sidhi,M,57,IND,1083688.0,42.19,2.96,13533
659,2267,Dalpratap Singh ,Madhya Pradesh,Sidhi,M,77,GGP,1083688.0,42.19,2.19,10012
660,2268,Khoobchanda Majhi ,Madhya Pradesh,Sidhi,M,25,IND,1083688.0,42.19,1.67,7635
661,2269,Kalicharan ,Madhya Pradesh,Sidhi,M,59,SVSP,1083688.0,42.19,1.04,4754
662,2270,Satyanarayan Jatiya ,Madhya Pradesh,Ujjain,M,58,BJP,1243447.0,57.97,51.3,369783
663,2271,Premchand Guddu ,Madhya Pradesh,Ujjain,M,43,INC,1243447.0,57.97,41.53,299359
664,2272,Hukumchand ,Madhya Pradesh,Ujjain,M,33,IND,1243447.0,57.97,2.61,18813
665,2273,Babulal Thawlia ,Madhya Pradesh,Ujjain,M,37,BSP,1243447.0,57.97,1.32,9514
666,2274,Sitaram Gujrati ,Madhya Pradesh,Ujjain,M,51,SP,1243447.0,57.97,0.86,6199
667,2275,Mangilal ,Madhya Pradesh,Ujjain,M,45,IND,1243447.0,57.97,0.76,5478
668,2276,Vikram Singh Chandravanshi ,Madhya Pradesh,Ujjain,M,37,IND,1243447.0,57.97,0.67,4829
669,2277,Premchand Gunddu ,Madhya Pradesh,Ujjain,M,35,IND,1243447.0,57.97,0.37,2667
670,2278,Prakash Solanki ,Madhya Pradesh,Ujjain,M,36,IND,1243447.0,57.97,0.21,1513
671,2279,Anil Kumar ,Madhya Pradesh,Ujjain,M,25,IND,1243447.0,57.97,0.2,1441
672,2280,December Bairwa ,Madhya Pradesh,Ujjain,M,40,IND,1243447.0,57.97,0.17,1225
673,2281,Shivraj Singh ,Madhya Pradesh,Vidisha,M,45,BJP,1313105.0,50.0,65.19,428006
674,2282,Narbada Prasad Sharma ,Madhya Pradesh,Vidisha,M,52,INC,1313105.0,50.0,25.48,167289
675,2283,Ch. Munavvar Salim ,Madhya Pradesh,Vidisha,M,47,SP,1313105.0,50.0,3.28,21534
676,2284,Khuman Singh Kushwah ,Madhya Pradesh,Vidisha,M,37,BSP,1313105.0,50.0,2.38,15625
677,2285,Mohan Babu Sharma ,Madhya Pradesh,Vidisha,M,32,IND,1313105.0,50.0,1.66,10898
678,2286,Ajay Singh ( Kirar) Er ,Madhya Pradesh,Vidisha,M,36,GGP,1313105.0,50.0,1.26,8272
679,2287,Abdul Jabbar ,Madhya Pradesh,Vidisha,M,42,IND,1313105.0,50.0,0.75,4924
680,2295,Dhotre Sanjay Shamrao ,Maharashtra,Akola,M,45,BJP,1271055.0,57.86,42.61,313367
681,2296,Laxmanrao Babuji Tayde ,Maharashtra,Akola,M,63,INC,1271055.0,57.86,28.14,206950
682,2297,Ambedkar Prakash Yashwant ,Maharashtra,Akola,M,49,BBM,1271055.0,57.86,25.46,187241
683,2298,Tayade Vishram Natthuji ,Maharashtra,Akola,M,60,BSP,1271055.0,57.86,1.35,9928
684,2299,Raja Motiramji Shambharkar ,Maharashtra,Akola,M,40,IND,1271055.0,57.86,1.17,8604
685,2300,Shaligram Mohanlal Joshi ,Maharashtra,Akola,M,71,ABHM,1271055.0,57.86,0.78,5736
686,2301,Mukim Ahemad Abdul Rashid Shaikh ,Maharashtra,Akola,M,37,SP,1271055.0,57.86,0.48,3530
687,2335,Nathu Shishupal Patle ,Maharashtra,Bhandara,M,37,BJP,1006051.0,67.64,40.76,277368
688,2336,Praful Patel ,Maharashtra,Bhandara,M,47,NCP,1006051.0,67.64,40.32,274374
689,2337,Ajablal Ram Gopal ,Maharashtra,Bhandara,M,52,BSP,1006051.0,67.64,13.32,90641
690,2338,Gyniram Bajirao Amkar ,Maharashtra,Bhandara,M,34,IND,1006051.0,67.64,2.14,14562
691,2339,Dr. Salam Harishchandra Bhivram ,Maharashtra,Bhandara,M,65,GGP,1006051.0,67.64,1.87,12725
692,2340,Virendrakumar Kasturchand Jayaswal ,Maharashtra,Bhandara,M,49,BBM,1006051.0,67.64,1.58,10751
693,2351,Ahir Hansraj Gangaram ,Maharashtra,Chandrapur,M,49,BJP,1329746.0,63.26,43.51,366004
694,2352,Puglia Naresh kumar ,Maharashtra,Chandrapur,M,55,INC,1329746.0,63.26,36.4,306195
695,2353,Rajendra alias Rajkumar ,Maharashtra,Chandrapur,M,42,BSP,1329746.0,63.26,12.41,104392
696,2354,Diwakar Gulab Pendam ,Maharashtra,Chandrapur,M,36,IND,1329746.0,63.26,3.19,26834
697,2355,Dr. Vasant Rushi Maheshkar (Masram) ,Maharashtra,Chandrapur,M,59,BBM,1329746.0,63.26,1.1,9253
698,2356,Tayara Chhotu Sheikh (Pasha) ,Maharashtra,Chandrapur,F,30,IND,1329746.0,63.26,1.05,8832
699,2357,Gurudas Kamble Guruji ,Maharashtra,Chandrapur,M,64,IND,1329746.0,63.26,0.61,5131
700,2358,Deotale Chandrashekhar Digambar ,Maharashtra,Chandrapur,M,49,ARP,1329746.0,63.26,0.55,4626
701,2359,Khartad Lomesh Maroti ,Maharashtra,Chandrapur,M,50,IND,1329746.0,63.26,0.42,3533
702,2360,Dr. Arun Gopalrao Deshpande ,Maharashtra,Chandrapur,M,49,IND,1329746.0,63.26,0.41,3448
703,2361,Nagdeote Seochandra Shalikram ,Maharashtra,Chandrapur,M,36,PRCP,1329746.0,63.26,0.34,2860
704,2362,Shivankar Mahadeorao Sukaji ,Maharashtra,Chimur,M,64,BJP,1113832.0,69.63,43.42,336748
705,2363,Kawade Jogendra ,Maharashtra,Chimur,M,60,PRBP,1113832.0,69.63,30.68,237942
706,2364,Er. Yograj Krishnaji Kuthe ,Maharashtra,Chimur,M,37,BSP,1113832.0,69.63,9.68,75074
707,2365,Jitendra Adku Raut ,Maharashtra,Chimur,M,25,IND,1113832.0,69.63,3.69,28618
708,2366,Dhanuji Walthare ,Maharashtra,Chimur,M,58,BBM,1113832.0,69.63,2.88,22336
709,2367,Raut Deorao Jagannath ,Maharashtra,Chimur,M,52,IND,1113832.0,69.63,2.17,16829
710,2368,Uike Sakharam Kawaduji ,Maharashtra,Chimur,M,61,GGP,1113832.0,69.63,1.47,11400
711,2369,Eknath Bavankar ,Maharashtra,Chimur,M,40,SP,1113832.0,69.63,1.33,10314
712,2370,Jayant Krishnamurari Katakwar ,Maharashtra,Chimur,M,52,IND,1113832.0,69.63,0.89,6902
713,2371,Bhoyar Vinod Narendra ,Maharashtra,Chimur,M,31,IND,1113832.0,69.63,0.79,6126
714,2372,Mohammad Ikhalak Mo. Yusuf Qureshi ,Maharashtra,Chimur,M,46,IND,1113832.0,69.63,0.73,5661
715,2373,Charandas Jangluji Meshram ,Maharashtra,Chimur,M,55,IND,1113832.0,69.63,0.61,4730
716,2374,Gautam Ramchanadra Janbandhu ,Maharashtra,Chimur,M,37,PRCP,1113832.0,69.63,0.61,4730
717,2375,Thengri Nathu ,Maharashtra,Chimur,M,67,RLD,1113832.0,69.63,0.58,4498
718,2376,Damodar Laxmanrao Kale ,Maharashtra,Chimur,M,80,IND,1113832.0,69.63,0.48,3722
719,2386,Annasaheb M. K. Patil ,Maharashtra,Erandol,M,64,BJP,1214861.0,50.2,47.48,289561
720,2387,Adv. Vasantrao Jeevanrao More ,Maharashtra,Erandol,M,58,NCP,1214861.0,50.2,46.15,281450
721,2388,Gautam Somaji More ,Maharashtra,Erandol,M,39,BSP,1214861.0,50.2,3.03,18478
722,2389,Deore Rajendrasing Bhimsing ,Maharashtra,Erandol,M,48,SP,1214861.0,50.2,1.69,10306
723,2390,Patil Suresh Pandurang ,Maharashtra,Erandol,M,44,HJP,1214861.0,50.2,1.65,10062
724,2403,Y. G. Mahajan (Sir) ,Maharashtra,Jalgaon,M,63,BJP,1239241.0,49.79,48.44,298883
725,2404,Dr. Ulhas Vasudeo Patil ,Maharashtra,Jalgaon,M,44,INC,1239241.0,49.79,45.09,278213
726,2405,Gawai Ravindra Tulshiram ,Maharashtra,Jalgaon,M,39,BSP,1239241.0,49.79,2.72,16782
727,2406,D. D. Wani Photographer ,Maharashtra,Jalgaon,M,29,IND,1239241.0,49.79,1.99,12278
728,2407,Dadaso. P. E. Tatya Patil ,Maharashtra,Jalgaon,M,63,SP,1239241.0,49.79,1.25,7712
729,2408,Dagadu Kitab Tadavi ,Maharashtra,Jalgaon,M,45,IND,1239241.0,49.79,0.51,3146
